# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	11-Jun-2025
# 
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HNR
HYD_APERTURE_NOM_UM	0500
HYD_SN	2547
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	3.0
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
 8.100	 -252.09	  2.485E-007	9.265E-004	    195.288
 8.150	 -252.09	  2.485E-007	9.262E-004	    195.462
 8.200	 -252.14	  2.471E-007	9.160E-004	    195.636
 8.250	 -252.20	  2.454E-007	9.034E-004	    195.812
 8.300	 -252.11	  2.480E-007	9.226E-004	    195.990
 8.350	 -251.97	  2.519E-007	9.521E-004	    196.168
 8.400	 -252.00	  2.513E-007	9.471E-004	    196.347
 8.450	 -252.00	  2.512E-007	9.466E-004	    196.528
 8.500	 -251.93	  2.533E-007	9.623E-004	    196.710
 8.550	 -252.02	  2.506E-007	9.418E-004	    196.893
 8.600	 -252.13	  2.474E-007	9.181E-004	    197.077
 8.650	 -252.05	  2.497E-007	9.355E-004	    197.263
 8.700	 -252.02	  2.507E-007	9.430E-004	    197.449
 8.750	 -251.97	  2.521E-007	9.532E-004	    197.637
 8.800	 -252.03	  2.502E-007	9.393E-004	    197.826
 8.850	 -252.11	  2.479E-007	9.217E-004	    198.017
 8.900	 -252.07	  2.490E-007	9.304E-004	    198.208
 8.950	 -251.99	  2.515E-007	9.488E-004	    198.401
 9.000	 -251.92	  2.535E-007	9.636E-004	    198.596
 9.050	 -251.93	  2.533E-007	9.627E-004	    198.791
 9.100	 -251.92	  2.536E-007	9.647E-004	    198.988
 9.150	 -251.81	  2.567E-007	9.884E-004	    199.186
 9.200	 -251.85	  2.557E-007	9.808E-004	    199.385
 9.250	 -251.88	  2.548E-007	9.738E-004	    199.585
 9.300	 -251.80	  2.570E-007	9.909E-004	    199.787
 9.350	 -251.89	  2.544E-007	9.709E-004	    199.991
 9.400	 -251.95	  2.526E-007	9.572E-004	    200.195
 9.450	 -251.91	  2.537E-007	9.654E-004	    200.401
 9.500	 -251.93	  2.532E-007	9.620E-004	    200.608
 9.550	 -251.87	  2.549E-007	9.749E-004	    200.817
 9.600	 -251.81	  2.568E-007	9.896E-004	    201.027
 9.650	 -251.90	  2.542E-007	9.691E-004	    201.239
 9.700	 -251.94	  2.530E-007	9.601E-004	    201.452
 9.750	 -251.93	  2.533E-007	9.625E-004	    201.666
 9.800	 -251.84	  2.560E-007	9.828E-004	    201.881
 9.850	 -251.85	  2.555E-007	9.789E-004	    202.099
 9.900	 -251.97	  2.521E-007	9.531E-004	    202.317
 9.950	 -252.00	  2.511E-007	9.458E-004	    202.537
10.000	 -251.88	  2.546E-007	9.723E-004	    202.759
10.050	 -251.82	  2.565E-007	9.871E-004	    202.982
10.100	 -251.84	  2.559E-007	9.823E-004	    203.207
10.150	 -251.87	  2.549E-007	9.744E-004	    203.433
10.200	 -252.03	  2.503E-007	9.396E-004	    203.660
10.250	 -252.04	  2.500E-007	9.378E-004	    203.890
10.300	 -251.90	  2.540E-007	9.679E-004	    204.120
10.350	 -251.98	  2.519E-007	9.515E-004	    204.353
10.400	 -252.00	  2.513E-007	9.469E-004	    204.587
10.450	 -251.99	  2.515E-007	9.490E-004	    204.822
10.500	 -251.86	  2.551E-007	9.764E-004	    205.059
10.550	 -251.97	  2.521E-007	9.533E-004	    205.298
10.600	 -251.88	  2.546E-007	9.724E-004	    205.539
10.650	 -251.84	  2.559E-007	9.820E-004	    205.781
10.700	 -251.97	  2.519E-007	9.519E-004	    206.025
10.750	 -252.05	  2.499E-007	9.364E-004	    206.271
10.800	 -252.22	  2.449E-007	8.997E-004	    206.518
10.850	 -252.27	  2.436E-007	8.898E-004	    206.768
10.900	 -252.06	  2.494E-007	9.327E-004	    207.019
10.950	 -252.08	  2.490E-007	9.300E-004	    207.271
11.000	 -252.20	  2.456E-007	9.049E-004	    207.526
11.050	 -252.38	  2.403E-007	8.664E-004	    207.783
11.100	 -252.35	  2.413E-007	8.735E-004	    208.041
11.150	 -252.25	  2.442E-007	8.944E-004	    208.301
11.200	 -252.15	  2.470E-007	9.149E-004	    208.563
11.250	 -252.20	  2.455E-007	9.044E-004	    208.827
11.300	 -252.43	  2.390E-007	8.571E-004	    209.093
11.350	 -252.47	  2.379E-007	8.489E-004	    209.361
